sentimen,tweet,_exclaim,_question,_upper_rt,tweet_pp
positif,"Bersatu Menangkan @Jokowi #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Brbagai upaya telah dilakukan utk membangun Indonesia bebas korupsi, dr pelayanan berbasis elektronik, sistem pengaduan masyarakat, penghargaan bg masyarakat yg mengungkap korupsi.",0,0,0.05426356589147287,bersatu menyenangkan upaya utk membangun indonesia bebas korupsi pelayanan berbasis elektronik sistem pengaduan masyarakat penghargaan masyarakat mengungkap korupsi
negatif,Leres pakdhe :)  Salah satu aspek penting dari faktor ekonomi yg bertumbuh adalah stabilitas politik dalam negeri yg ditunjukkan dg adanya kepastian dan keadilan dalam penegakan hukum. Jadi pripun kabare ðŸ‘‰ #duatahunnovel pakde @jokowi ðŸ˜Šâ˜º,0,0,0.024489795918367346,keles pake salah aspek faktor bertambah stabilitas politik negeri kepastian keadilan penegakan hukum paripurna kabareskrim duatahunnovel pakde
negatif,demikian pak @prabowo walau pendidikannya tentara .. tapi ayahnya seorang ekonom legendaris di Indonesia ..   ya kali deh gak ngerti makro dan mikro ..   makro dan mikro pelajaran semester 1-2 di fakultas ekonomi .. CMIIW   ketauan .. jae baru belajar ekonomi .. kacaw..,0,0,0.022222222222222223,prabowo pendidikannya tentara ayahnya ekonom legendaris indonesia ya kali deh mengerti makaroni mikro makaroni mikro pelajaran semester fakultas cmiiw ketahuan jae belajar
netral,Jangan terlalu bangga dengan jalan. Jika ekonomi jatuh terus. Nengara menag buka melihat jalanya yg megah. Seharusnya hasil bumi laut yg melimpah ruah terlebih dahulu baru idonesia maju menjadi pemenang.,0,0,0.019704433497536946,jangan bangga jalan jatuh terus penyelenggara menag buka jalannya megah hasil bumi laut melimpah ruah indonesia maju pemenang
netral,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Jokowi bangunkan SPBU pertama setelag 71 tahun di Kabupaten Puncak Jaya Papua dengan harga yang semula 50ribu/liter, menjadi 6500/liter.    http://beritahati.com/berita/38106/Warga-Puncak-Papua-Era-Jokowi-harga-BBM-di-Papua-sama-dengan-pulau-JawaÂ â€¦",0,0,0.09570957095709572,membangunkan spbu kabupaten puncak jaya papua harga ribuliter liter
netral,Katanya Jas itu harga mahal dan pakaian orang2 eropa dan amerika.,0,0,0.03076923076923077,jas harga mahal pakaian orang eropa amerika
netral,Prabowo Janjikan Harga Karet dan Kelapa Sawit Bikin Senyum Petani  https://nasional.sindonews.com/read/1394419/12/prabowo-janjikan-harga-karet-dan-kelapa-sawit-bikin-senyum-petani-1554858831?utm_source=dlvr.it&utm_medium=referralÂ â€¦,0,1,0.042735042735042736,prabowo janjikan harga karet kelapa sawit bikin senyum petani
netral,Orang ini sangat dihargai oleh Raja Arab Saudi. Dia Pemimpin ku,0,0,0.09523809523809523,orang dihargai raja arab saudi pemimpin ku
negatif,"mencontoh ekonomi china, bukannya sujud seperti sekarang iniðŸ¤£",0,0,0.015625,mencontoh china sujud
positif,"Fyi gaes...Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat.Â  https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]Â #PilihOrangBaikÂ #PilihJelasIslamnyaÂ #PilihBajuPutih",0,1,0.09274193548387097,fyi gaesberbagai pencapaian berhasil tercapai pertumbuhan era pemerintahan meningkat
netral,#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Kepercayaan hanya diberikan pd mrk yg berpengalaman. Seorang @jokowi memiliki wakil yg berpengalaman dibidang ekonomi.   https://www.merdeka.com/uang/harapan-dan-prediksi-ekonomi-di-tangan-jokowi-maruf-amin.htmlÂ â€¦,0,0,0.04460966542750929,kepercayaan percaya mrk berpengalaman memiliki wakil berpengalaman dibidang
negatif,"Berapa sih gaji presiden dan wakil presiden? Berapa sih tunjangannya? Kalau kalian mengatakan tdk akan ambil sepeserpun gaji dan tunjangan baru hebat. Itu baru jualan, klu hanya gaji itu namanya jualan basi.",0,2,0.01932367149758454,sih gaji presiden wakil presiden ? sih kunjungannya ? tdk ambil sepeserpun gaji tunjangan hebat jualan klu gaji namanya jualan basi
positif,Mungkin pak @prabowo mengharap ketulusan karyawan untuk tidak menuntut gajiðŸ˜…,0,0,0.02531645569620253,prabowo mengharap keputusan karyawan tidak menuntut gaji
netral,"Jamu Jokowi, Raja Salman Sajikan Nasi Mandhi - Warta Ekonomi  https://www.wartaekonomi.co.id/read223718/jamu-jokowi-raja-salman-sajikan-nasi-mandhi.htmlÂ â€¦",0,0,0.06369426751592357,jamu raja salman sajikan nasi mandi warta
positif,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. Namun, di zaman Pak Jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.  https://bit.ly/2UB5N4gÂ ",0,0,0.07555555555555556,pertumbuhan pemberantasan zaman bukan pertumbuhan pemberantasan pembangunan
negatif,"Kami moslem, kami menghormati dan menghargai umat agama Laen. Kami cinta damai karena Islam mengajarkan utk berbuat baik kpd semua manusia tanpa terkecuali. Dan kamipun pendukung 02. Bhineka tunggal Ika  #UASdifitnahKejiDanBrutal",0,0,0.056768558951965066,muslim menghormati menghargai umat agama cinta damai islam mengajarkan utk berbuat baik kpd manusia terkecuali kamipun pendukung boneka tunggal ika uasdifitnahkejidanbrutal
positif,@prabowo & @sandiuno  Tidak akan ambil gaji serupiah pun jika terpilih sbg Presiden RI  Benar kata alm. Gus Dur : orang yg paling ihlas utk Indonesia adalah prabowo ..!  #PrabowoSandiOKBanget #PrabowoSandiTakTerbendung #Tutup01Tusuk02 pic.twitter.com/VMyb,1,0,0.08235294117647059,prabowo sandiuno tidak ambil gaji rupiah terpilih sbg presiden alm gus dur orang ikhlas utk indonesia prabowo prabowosandiokbanget prabowosanditakterbendung tutuptusuk
netral,"Jokowi-Ma'ruf Bicara Pengalaman, Prabowo-Sandi Janji Tak Ambil Gaji  https://today.line.me/id/pc/article/Jokowi+Ma+ruf+Bicara+Pengalaman+Prabowo+Sandi+Janji+Tak+Ambil+Gaji-GyOxl8?utm_source=facebook&utm_medium=linetodayhome&utm_campaign=snsoperationÂ â€¦",0,1,0.09055118110236221,jokowimaruf bicara pengalaman prabowosandi janji ambil gaji
netral,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pilih pemimpin itu yg udh jelas banyak pencapaiannya. Nah, ini dia 5 pencapaian ekonomi selama pemerintahan Jokowi  https://bit.ly/2OgymxtÂ ",0,0,0.07291666666666667,pilih pemimpin udh pencapaiannya pencapaian pemerintahan
negatif,"Gak perlu suudzon, di samping umroh pak jokowi juga membahas kerja sama di bidang ekonomi dengan pemerintahan Arab Saudi. Gak usah nyinyir bro, urus tuh junjunganmu yg lagi ziarah kubur moga2 aja gak nyembah kuburan.",0,0,0.018518518518518517,suudzon samping umroh membahas kerja bidang pemerintahan arab saudi nyinyir bro urus tuh junjungan ziarah kubur moga penyembah kuburan
positif,#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pemerintah Jokowi juga menyebut masa depan ekonomi Indonesia Di tangan anak-anak muda kreatif.  https://bit.ly/2UAuzkRÂ ,0,0,0.09883720930232558,pemerintah menyebut indonesia tangan anakanak muda kreatif
positif,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Keberhasilan tidak hanya dibidang infrastruktur, Jokowi jg berhasil memperbaiki ekonomi Indonesia.  https://kumparan.com/beritajatim/kein-ada-18-keberhasilan-ekonomi-di-era-jokowi-1546401151770458328Â â€¦",0,0,0.05058365758754864,keberhasilan tidak dibidang infrastruktur berhasil memperbaiki indonesia
positif,"Jokowi-Ma'ruf Pemimpin Indonesia.  #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.  https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦",0,0,0.0436046511627907,jokowimaruf pemimpin indonesia penghargaan dianugerahkan bukti sosok pemimpin diakui integritasnya
negatif,"Mahal banget,  buat satu beginian untuk hasilkan 1 MW harganya bisa lebih mahal dari satu power plant yang bisa produksi 10 MW",0,0,0.03968253968253968,mahal banget hasilkan harganya mahal power planet produksi
netral,Jokowi bahas ekonomi makro dan mikro .. ya makanan sehari2 Sandiaga dari dulu itu sih .. fatal .. untuk ada ET .. keluarlah I-Spot .. sejenis revolusi 4.0 ..   Sok futuristik padahal otaknya antik,0,0,0.03571428571428571,bahas makaroni mikro ya makanan sehari sandiaga sih fatal banget keluarga spot sejenis revolusi sok futuristik otaknya antik
negatif,Prabowo-Sandi Sepakat Ekonomi Indonesia Salah Arah  http://dlvr.it/R2pfn7Â  pic.twitter.com/UYuIsDr3ur,0,0,0.12745098039215685,prabowosandi sepakat indonesia salah arah
negatif,Prabowo-Sandi Sepakat Ekonomi Indonesia Salah Arah  http://dlvr.it/R2pfmNÂ  Via : @KedaiPenaCom pic.twitter.com/FQQVzcojs4,0,0,0.14754098360655737,prabowosandi sepakat indonesia salah arah via kedaipenacom
netral,"Fyi gaes...Beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.Â  https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦Â #PilihOrangBaikÂ #PilihJelasIslamnyaÂ #PilihBajuPutih",0,0,0.04953560371517028,fyi gaesbeberapa penghargaan dianugerahkan bukti sosok pemimpin diakui integritasnya
negatif,Ketika wanita lain cerewat pada suaminya #TerimaKasihIstriku kamu hanya cerewet sama tukang sayur yang harganya naik. @jokowi,0,0,0.032,wanita merawat suaminya terimakasihistriku cerewet tukang sayur harganya
negatif,kalau emang prabowo mau seenggaknya prepare untuk persona agamis kaya belajar ngaji gtgt yakin 1000% bakal menang. tapi ya counter jokowi juga dengan rekrut MA ini bikin malah ga ketebak alurnya wkwkwk asli dah padahal prabowo cuma perlu jadi islami doang aslinya biar menang,0,0,0.007272727272727273,prabowo seenggaknya prepare operasional agamis kayak belajar mengaji gigi yakin menang ya counter rekrut bikin ketebak alurnya wkwkwk asli deh prabowo islami doang aslinya biar menang
netral,#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Pentingnya sisi industri kreatif dan inovatif di era industri global. Membuat jokowi tergerak untuk mengubah Badan Ekonomi Kreatif (Bekraf) menjadi sebuah kementerian .,0,0,0.06787330316742081,sisi industri kreatif inovatif era industri global tergerak mengubah badan kreatif berat kementerian
netral,"Buka PorProv Jateng, Ganjar Ingin Kepala Daerah Contoh Jokowi Hargai Atlet  #2019JokowiKyaiMaruf #RakyatApresiasiKinerjaJokowi  https://twitter.com/tag_nusantara/status/1060707183812169729/video/1Â â€¦",0,0,0.09950248756218906,buka pemprov jateng ganjar kepala daerah contoh hargai atlet jokowikyaimaruf rakyatapresiasikinerjajokowi
netral,Awal mula Mudzakir menjadi guru ngaji Jokowi pada 2001. Ketika itu banyak anak-anak dan orang dewasa meminta diajari membaca Al Quran secara privat.  #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih,0,0,0.07462686567164178,mudzakir guru mengaji anakanak orang dewasa diajari membaca quran privat
netral,"@KHMarufAmin_ Untuk Indonesia Maju #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. Namun, di zaman Pak Jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.  https://bit.ly/2UB5",0,0,0.08627450980392157,khmarufamin indonesia maju pertumbuhan pemberantasan zaman bukan pertumbuhan pemberantasan pembangunan
positif,"Jokowi mendukung Esport di indonesia Mobile Legend, PUBG, Free Fire DLL  prabowo lebih memperdulikan sandang pangan harga harga turun.  Gua udah punya pilihan skarang.",0,0,0.08383233532934131,mendukung eksportir indonesia mobile legend free fire dll prabowo memperdulikan pangan harga harga turun gua pilihan
netral,"@VidiaAmanda3 17 April Pilih Jokowi-KMA. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pilih pemimpin itu yg udh jelas banyak pencapaiannya. Nah, ini dia 5 pencapaian ekonomi selama pemerintahan Jokowi  https://bit.ly/2OgymxtÂ ",0,0,0.0944206008583691,vidiaamanda april pilih jokowikma pilih pemimpin udh pencapaiannya pencapaian pemerintahan
negatif,"namun adlh antara masyarakat banyak yg bekerja nyata & membayar pajak namun dieksploitasi & dirampok hak-2 & hartanya, dengan sedikit org yg menetapkan aturan, meraup keuntungan, serta ingin selalu mengeksploitasi & merampok harta negara & bangsa serta menghindari pajak.",0,0,0.0,masyarakat nyata membayar pajak eksploitasi dirampas hak hartanya org menetapkan aturan meraup keuntungan mengeksplorasi merampok harta negara bangsa menghindari pajak
netral,"@Dinikurnia21 17 April Coblos Jokowi-Ma'ruf. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pilih pemimpin itu yg udh jelas banyak pencapaiannya. Nah, ini dia 5 pencapaian ekonomi selama pemerintahan Jokowi  https://bit.ly/2OgymxtÂ ",0,0,0.08016877637130802,dinikurnia april coblos jokowimaruf pilih pemimpin udh pencapaiannya pencapaian pemerintahan
netral,@KHMarufAmin_ 17 April Pilih Jokowi-KMA. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pemerintah Jokowi juga menyebut masa depan ekonomi Indonesia Di tangan anak-anak muda kreatif.  https://bit.ly/2UAuzkRÂ ,0,0,0.1267605633802817,khmarufamin april pilih jokowikma pemerintah menyebut indonesia tangan anakanak muda kreatif
negatif,"Gak ngaruh, jokowi mau ke kutub utara juga, rakyat taunya barang dan harga harga murah, berobat gampang, percuma mau kemana aja, kalau hutang negara malah nambah",0,0,0.006211180124223602,ngaruh kutub utara rakyat taunya barang harga harga murah berobat gampang kemana hutang negara menambah
netral,"Terpilih jadi Presiden/Wapres, Prabowo-Sandi Berjanji Akan Berikan Gajinya bagi Kaum Miskinâ€¦  https://goo.gl/fb/2VTnKiÂ ",0,0,0.12295081967213115,terpilih presidenwapres prabowosandi berjanji gajinya kaum miskin
netral,Demokrat Minta Prabowo Hargai Kontribusi Presiden Sebelumnya  https://goo.gl/fb/d1NvPAÂ ,0,0,0.125,demokrat prabowo hargai kontribusi presiden
positif,"Jokowi-KMA Pemimpin Optimis. #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Beberapa penghargaan yg dianugerahkan kepadanya, menjadi bukti bahwa @jokowi adalah sosok pemimpin yg diakui integritasnya.  https://nasional.kompas.com/read/2018/09/24/22563621/disaksikan-sandiaga-jokowi-dapat-penghargaan-tokoh-pemerataan-pembangunanÂ â€¦",0,0,0.05029585798816568,jokowikma pemimpin optimis penghargaan dianugerahkan bukti sosok pemimpin diakui integritasnya
positif,madura prabowo harga mati ðŸ‘†ðŸ»ðŸ‘ˆðŸ»ðŸ˜€ðŸ˜€,0,0,0.12,madura prabowo harga mati
positif,prabowo harga mati. . titik,0,0,0.0,prabowo harga mati titik
netral,"Saat Jokowi masih menjadi pengusaha mebel di Solo. Mudzakir, guru ngaji Bpk @jokowi, pernah mendapat oleh-oleh dari ""muridnya"" sepulang dari Jerman. Yaitu korek api Zippo.  #PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih",0,0,0.07589285714285714,pengusaha membeli solo mudzakir guru mengaji bpk oleholeh muridnya sepulang jerman korek api lippo
netral,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih  Berbagai pencapaian telah berhasil tercapai. Khususnya pertumbuhan ekonomi di era pemerintahan @jokowi -JK, sangat jauh meningkat.   https://www.youtube.com/watch?v=p8qVUqCF9ioÂ â€¦]",0,1,0.07659574468085106,pencapaian berhasil tercapai pertumbuhan era pemerintahan meningkat
netral,Sy hargai sikap anda bang...tp lgsg unfol tanpa sy tau mslah sblm ini rasanya aneh jg bang...lagian yg bikin tweet mention yg brsangkutan jg kan pasti punya tujuan baik jg buat mengingatkan. Apa gak malah kontraproduktif kl lgsg diunfol?,0,1,0.008438818565400843,hargai sikap banget lgsg info tau sblm aneh banglagian bikin tweet mention bersangkutan tujuan baik kontraproduktif lgsg diunfol ?
negatif,"Ya allah apa mgkn sosok seorg jokowi berani sprti itu kl capres anda sih mgkn jg tlg @MardaniAliSera  jgn fitnah presidenku sprti itu... kl jokowi diberi jln itu krn beliau org baik pak dan presiden yg sangat dihargai, ah sy curiga jgn2 anda mau blg ini cawapres anda ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,0,0.025,ya allah mgkn sosok berani sprti capres sih mgkn tolong mardanialisera jgn fitnah presiden sprti jln krn beliau org baik presiden dihargai curiga jgn blg cawapres
positif,"Dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan. Namun, asal kalian tau di zaman Pak @Jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan.  https://bit.ly/2UB5N4gÂ ",0,0,0.042105263157894736,pertumbuhan pemberantasan tau zaman bukan pertumbuhan pemberantasan pembangunan
negatif,Gaji mah ga seberapa. Yg penting cegah dan berantas korupsi. Mau ga cegah dan berantas korupsi kolusi nepotisme ? Ini yg jadi pertanyaan masyarakat.  Sekarang ini baru Jokowi dan Ahok yg sangat dipercaya masyarakat utk kemauan dan keberanian berantas Korupsi Kolusi Nepotisme.,0,1,0.036231884057971016,gaji mah cegah berantas korupsi cegah berantas korupsi kolusi nepotisme ? masyarakat ahok dipercaya masyarakat utk kemauan keberanian berantas korupsi kolusi nepotisme
negatif,"Bukan ga ngerti n ga nyambung ttg pertanyaan ML,,, tp emng ML ga nyambung dg tema DEBAT, jd ga penting tuk djawab n dbahas!!! Rakyat itu yg utama no 1 KESTABILAN HARGA PANGAN N KETERSEDIAANNYA dr petani sndr!!!! Negara Agraris ko sembrang IMPORT!!!????",10,4,0.2222222222222222,bukan mengerti menyambung ttg emng menyambung tema debat dibahas rakyat utama nya kesembilan harga pangan ketersediaannya petani negara gratis sembarangan import ? ? ? ?
positif,Mencoblos=beramal Kenapa demikian? Karena @prabowo dan @sandiuno jika terpilih (insyaallah) mereka akan menginfakkan gajinya buat kaum dhuafa.. Suara kita g sia-sia kawan.. Mari kita dukung niat mereka #UASdifitnahKejiBalasDiTPS #UASdifitnahKejiBalasDiTPS https://twitter.com/dhikabebeh/status/1117495100995538944Â â€¦,0,1,0.07547169811320754,mencoblosberamal ? prabowo sandiuno terpilih insyaallah gajinya kaum dhuafa suara situasinya kawan mari dukung niat uasdifitnahkejibalasditps uasdifitnahkejibalasditps
netral,"#PilihOrangBaik #PilihJelasIslamnya #PilihBajuPutih Pilih pemimpin itu yg udh jelas banyak pencapaiannya. Nah, ini dia 5 pencapaian ekonomi selama pemerintahan Pak @Jokowi  https://bit.ly/2OgymxtÂ ",0,0,0.07614213197969544,pilih pemimpin udh pencapaiannya pencapaian pemerintahan
negatif,"Kalau dihargai, masa sudah satu periode bapak Jokowi tidak memberikan jabatan sama loe. Pikirin itu . . . .",0,0,0.028037383177570093,dihargai periode tidak jabatan loe pikirin
netral,"Berita terbaru (Naikkan Rasio Pajak, Prabowo Terkenang Orde Baru) telah ada di  http://PILPRES.idÂ  -  https://pilpres.id/info/naikkan-rasio-pajak-prabowo-terkenang-orde-baru.htmlÂ â€¦ pic.twitter.com/BuFW3h9qec",0,0,0.0947867298578199,berita terbaru naikkan rasio pajak prabowo terkenal orde
